Team,Day,Round,Tasting Date,Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,BottleSize,ResidualSugar,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,WineType,WineColour
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_002,30735,2,"Reign of Terroir Red Blend, Swartland",Journeys End,Swartland,2019,8.25,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_003,30908,3,"Mourvèdre 'Limited Release', Swartland, Swartland Winery",Swartland Winery,Western Cape,2016,9.6, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_004,32099,4,"Ken Forrester, The Renegade, Shiraz/Grenache",Ken Forrester,Western Cape,2016,11.27,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_005,29907,5,"Elgin Vintners, Syrah",Elgin Vintners,Elgin,2017,14.7,Elgin Vintners,021 848 9587,www.elginvintners.co.za,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_006,30770,6,"Flagstone Dark Horse Shiraz, Western Cape",Accolade,Western Cape,2015,14.76,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_007,32066,7,"2017 Inspirational Batch 2 Grenache, Arendsig",Arendsig,Western Cape,2017,15.87,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_008,29297,8,"Rikus Neethling, Bizoe, Estalët Syrah",Rikus Neethling,Breede River,2015,16.33,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_008A,32167,08A,Syrah,Dorrance,Stellenbosch,2016,20.03,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,NW-SGM-SAF,2020_NW-SGM-SAF_009,30917,9,"Syrah, Cape South Coast, Lismore Estate Vineyards",Lismore Estate Vineyards,Western Cape,2016,25.02, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,"Syrah, Grenache, Mourvedre & Blends - South Africa - other",South Africa,Still,Red
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_002,30979,2,"Krakhuna, Imereti, Vachnadziani Winery",Vachnadziani,Imereti,2018,9.48, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Georgia,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_003,30952,3,"Malvazija, West Istria, Kozlovic",Kozlovic,Istria,2018,11.37, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Croatia,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_004,30947,4,"Voskehat, Aragatsotn, ArmAs",Armas,Aragatsotn Province,2018,11.99, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Armenia,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_005,30953,5,"'Petritis', Limassol, Kyperounda Winery",Kyperounda Winery,Limassol,2018,12.23, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Cyprus,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_006,31143,6,Domaine Wardy Beqaa Valley White,Domaine Wardy,Beqaa Valley,2018,13.89,Bibendum Wine,7885709315,,,<10g/litre,,Old World,Other Old World countries - white,Lebanon,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_007,31144,7,Domaine Wardy Obeidi,Domaine Wardy,Beqaa Valley,2016,21.68,Bibendum Wine,7885709315,,,<10g/litre,,Old World,Other Old World countries - white,Lebanon,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_008,30951,8,"Stina Posip, Dalmatia, Jako Vino",Jako Vino,Dalmatia,2018,22.5, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Croatia,Still,White
Team 7,Day 4,1,03/03/2020,2020,OOW-W,2020_OOW-W_009,32193,9,Il Bianco di Chiara,Paolo Basso,Lugano,2018,35.55,Top Selection Ltd,2072904454,www.topselection.co.uk,,<10g/litre,,Old World,Other Old World countries - white,Switzerland,Still,White
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_001,31722,1,TORONDOS ROSADO,BODEGA COOPERATIVA CIGALES,CIGALES,2019,3,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_002,30209,2,"Bartolomeo Breganze, Le Colline Di San Giorgio, Pinot Grigio Rosé",Bartolomeo Breganze,Veneto,2019,6.01,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_048,29347,48,Frederico Pinot Grigio Blush,The Wine People,Venezie,2019,6.05,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_003,30694,3,"Whispering Hills White Zinfandel, California",Accolade,California,2018,6.17,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),USA,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_004,30692,4,"Wicked Lady White Zinfandel, California",Accolade,California,2018,6.19,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),USA,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_049,28620,49,"Badet Clément, Le Bosq Rosé",Badet Clément,Vin De France,2019,6.28,Badet Clement,7818004332,www.badet-clement.com,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_005,30668,5,"Berri Estates Rosé, South Eastern Australia",Accolade,South Eastern Australia,2018,6.32,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Australia,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_006,29709,6,Domaine De La Baume Languedoc Rosé,Famille Helfrich,Languedoc,2019,6.49,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_007,30717,7,"Le Beau Sud Grenache Rosé, Pays d'Oc",LGI,Cotes de Gascogne,2018,6.52,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_008,31875,8,Señorio de Sarria Rosado,Bodega de Sarria,Navarra,2019,6.55, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_009,29569,9,"Cavit, Terrazze Della Luna, Pinot Grigio Rosato, Vigneti Delle Dolomiti",Cavit,Trentino,2019,6.6,Cavit SC,0039 0461 381764,,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_011,28910,11,Arca Nova Verde Rosé,"Quinta Das Arcas - Soc. Agrícola, Lda",Vinho Verde,2019,6.61,"Quinta das Arcas, Sociedade Agricola, Lda",224110070,www.quintadasarcas.com,,,,Essentials,Rosé > £6 (ex VAT),Portugal,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_010,30715,10,"Délicat Rosé, Côtes de Thau",Costieres de Pomerols,Cotes de Thau,2018,6.61,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_050,31626,50,Three Choirs Rose,Three Choirs Vineyards Ltd,Gloucestershire,2019,6.74,Three Choirs Vineyards Ltd,01531 890555,www.three-choirs-vineyards.co.uk,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),England,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_012,32240,12,Paxix Rosé Blend,DFJ Vinhos,Lisbon,2019,6.88,"DFJ Vinhos, S.A.",3.51244E+11,www.dfjvinhos.com,,,,Essentials,Rosé > £6 (ex VAT),Portugal,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_013,31947,13,"Lieux Perdus Pinot Noir Rosé, Pays d'Oc",Boutinot France,Languedoc,2019,6.95, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_051,29676,51,Domaine Le Pive,Vignobles Jeanjean,Languedoc,2019,6.99,ADVINI,672928572,www.advini.com,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_014,29811,14,Sea Change Rosé,Chateau Canet,Languedoc-roussillon,2019,7.12,10 International Ltd,01372 454910,www.10international.com,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_015,30927,15,"Tempranillo Rosé 'Mesta' Organic, Uclés",Mesta,Central Castile,2018,7.15, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_015A,32265,15A,Bardolino DOC Chiaretto Val dei Molini,cantina di custoza,Veneto,2019,7.35,EUROWINES LIMITED,8701621420,www.eurowines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_016,30123,16,Vinkara Minoj,B-bak Gida Tarim Ve Tic. A.s,Ankara/kalecik,2018,7.39,Istanbul Turizm ve Otelcilik A.S,9.02123E+11,http://www.vinkarawines.com,,,,Essentials,Rosé > £6 (ex VAT),Turkey,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_017,31922,17,Caparrone Cerasuolo d'Abruzzo,Azienda Agricola Contesa,Abruzzo,2019,7.45, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_018,31915,18,Pasión de Bobal Rosado [Organic],Bodega Sierra Norte,Utiel Requena,2019,7.5, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_019,28449,19,Conde Villar Vinho Verde Rosé,Quinta Das Arcas,Vinho Verde,2019,7.54,"Quinta das Arcas, Sociedade Agricola, Lda",224110070,www.quintadasarcas.com,,,,Essentials,Rosé > £6 (ex VAT),Portugal,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_020,29621,20,Sea Pink,Furleigh Estate,Dorset,2018,7.55,Furleigh Estate,01308 488991,furleighestate.co.uk,,,,Essentials,Rosé > £6 (ex VAT),England,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_021,31874,21,Señorio de Sarria Viñedo No. 5 Rosado,Bodega de Sarria,Navarra,2019,7.9, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_022,30708,22,"Rita Rosé Cans, Santa Rita, Anconcagua",Santa Rita,Aconcagua,NV,8.04,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Chile,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_023,29587,23,Héritage Du Conseiller Pinot Noir Rosé,Bouchard Aîné & Fils,Vin De France,2018,8.13,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_024,29686,24,Rosé La Chevalière,Mas La Chevalière,Languedoc,2019,8.45,ADVINI,672928572,www.advini.com,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_025,31686,25,Hocicón,3 Ases Bodegas y Viñedos S.L,CASTILLA Y LEON/ RIBERA DEL DUERO,2018,8.48,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_026,30413,26,Rioja Rosado Doc,Ortega Ezquerro,Rioja,2017,8.5,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_027,31116,27,Argento Rose,Blends Wine Estate,MENDOZA,2017,8.55,Bibendum Wine,7885709315,,,,,Essentials,Rosé > £6 (ex VAT),Argentina,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_028,30665,28,Hardys Foodie Rosé,Accolade,South Eastern Australia,2019,8.59,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Australia,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_053,28845,53,Rosado Cannonau Dolianova,Dolianova,Sardegna,2018,8.9,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_029,30878,29,"Primitivo Rosé 'Tramari,' Salento, San Marzano",San Marzano,Apulia,2019,9.15, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_054,31622,54,"Lavenham Brook, Suffolk Pinot Noir Rosé",Lavenham Brook,Suffolk,2018,9.66,Lavenham Brook,01787 248 590,www.lavenhambrook.co.uk,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),England,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_030,32224,30,Rosé,Dorrance,Stellenbosch,2019,9.67,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Essentials,Rosé > £6 (ex VAT),South Africa,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_030A,30372,30A,"Anima Chiaretto, Riviera Del Garda Classico Doc",Cantina Bottenago,Lombardy,2019,9.95,CANTINA BOTTENAGO - SOC. AGR. ERIAN SRL,3.90365E+12,www.bottenago.it,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_031,31606,31,Garzón Estate Pinot Noir Rosé,Bodega Garzón,Garzón - Maldonado,2019,10.46,Bodega Garzón - Agroland S.A,00598 2712 1111,bodegagarzon.com,,,,Essentials,Rosé > £6 (ex VAT),Uruguay,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_032,31867,32,Miraflors Rose,Domaine Lafage,Roussillon,2018,10.89,Bibendum Wine,7885709315,,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_055,28812,55,Donatien Bahuaud Les Faluns Rosé D'anjou,Donatien Bahuaud,Loire,2019,11.03,"Orchidées, Maisons de Vin",241530310,www.orchidees-maisonsdevin.fr,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_033,32328,33,Five Roses Rosato Igt Salento,Leone de Castris,Puglia,2019,11.3,EUROWINES LIMITED,8701621420,www.eurowines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_034,29277,34,"Domaine Des Carabiniers, Lunar Apogé, Tavel Rosé,",Domaine Des Carabiniers,Rhône,2018,11.42,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_035,29985,35,Yealands Estate Single Vineyard Pinot Noir Rose,Yealands Wine Group,"Awatere Valley, Marlborough",2019,11.7,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,Essentials,Rosé > £6 (ex VAT),New Zealand,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_036,29743,36,Rosé,Angels & Cowboys,Sonoma County,2019,12.24,SHARE A SPLASH wine co.,6504944472,shareasplash.com,,,,Essentials,Rosé > £6 (ex VAT),USA,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_056,29837,56,Alpha Estate Rose Single Vineyard Hedgehog,Alpha Estate,Amyndeon,2019,12.33,Alpha Estate,3.02386E+11,www.alpha-estate.com,,<10g/litre,,Essentials,Rosé > £6 (ex VAT),Greece,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_037,31025,37,Charles Smith Band of Roses,Charles Smith Wines,Washington,2018,13.07,Bibendum Wine,7885709315,,,,,Essentials,Rosé > £6 (ex VAT),USA,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_038,29928,38,Rosamara Valtènesi D. O. C.,Costaripa,Lombardy,2019,13.08, Alivini Company Limited,020 8880 2526,http://www.alivini.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_037A,29618,37A,Changyu Legend-helan Mountain Range Blanc De Noir Cabernet Sauvignon Dry White Wine,"Chateau Changyu Moser Xv Co., Ltd Ningxia",Ningxia,2019,13.08,Chateau Changyu-Moser,8.61395E+12,,,,,Essentials,Rosé > £6 (ex VAT),China,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_039,32012,39,"2018 Las Fincas Rosado, Chivite Family Estates",Bodegas Chivite,Navarra,2018,13.36,Enotria Winecellars Ltd,020 8963 4235,,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_040,31863,40,Dalton Alma Coral Rosé,Dalton Winery,Galilee,2018,13.66,"Kedem Europe Ltd,",020 8802 8889,http://kedemeurope.com/,,,,Essentials,Rosé > £6 (ex VAT),Israel,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_042,30886,42,"Rosé 'Alie', Toscana, Tenuta Ammiraglia, Frescobaldi",Frescobaldi,Tuscany,2019,14.81, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),Italy,Still,Rosé
Team 8,Day 4,1,03/03/2020,2020,ROS,2020_ROS_043,32221,43,Sancerre Rosé,Alain Gueneau,Loire,2018,16.13,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 9,Day 4,1,03/03/2020,2020,ROS,2020_ROS_044,31701,44,ROSADO,PARDEVALLES,CASTILLA Y LEON/ D.O.LEON,2019,20,JUNTA DE CASTILLA Y LEÓN/ICE,34983324143,,,,,Essentials,Rosé > £6 (ex VAT),Spain,Still,Rosé
Team 10,Day 4,1,03/03/2020,2020,ROS,2020_ROS_045,31071,45,Prophet's Rock Infusion Pinot Noir,Prophet's Rock,CENTRAL OTAGO,2018,20.75,Bibendum Wine,7885709315,,,,,Essentials,Rosé > £6 (ex VAT),New Zealand,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,ROS,2020_ROS_046,30002,46,"Dandelion Vineyards, Fairytale Of The Barossa Rosé",Dandelion Vineyards,"Barossa Valley, South Australia",2019,27.28,Dandelion Vineyards,410464483,www.dandelionvineyards.com.au,,,,Essentials,Rosé > £6 (ex VAT),Australia,Still,Rosé
Team 7,Day 4,1,03/03/2020,2020,ROS,2020_ROS_047,30849,47,"Clos du Temple Rosé, Languedoc Cabrières, Gérard Bertrand",Gérard Bertrand,Languedoc-Roussillon,2018,152.79, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Rosé > £6 (ex VAT),France,Still,Rosé
Team 6,Day 4,1,03/03/2020,2020,PT-R,2020_PT-R_001,30443,1,Poças Reserve Ruby,Poças,Douro,NV,10.46,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,75cl,,,Essentials,Port - Ruby,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_001,31951,1,Krohn LBV 2013,Wiese & Krohn,Douro,2013,11.75, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_002,30439,2,Poças Lbv 2013,Poças,Douro,2013,11.99,Manoel D. Poças Junior - Vinhos SA,3.51224E+11,www.pocas.pt,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_003,31224,3,LBV Port,Quinta do Vallado,Douro,2014,12.1,Bibendum Wine,7885709315,,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_005,32053,5,"2015 LBV Port, Quinta do Crasto",Quinta Do Crasto,Douro,2015,14.84,Enotria Winecellars Ltd,020 8963 4235,,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_004,32119,4,"Quinta do Crasto, Late Bottled Vintage",Quinta Do Crasto,Douro,2014,14.84,Enotria Winecellars Ltd,020 8963 4235,,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_006,30904,6,"LBV Port, Douro, Barros",Barros,Douro,2015,16.45, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-L,2020_PT-L_007,29819,7,Quinta Da Gaivosa Porto Lbv,Alves De Sousa,Douro,2015,40.94,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,75cl,,,Essentials,Port - LBV,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-V,2020_PT-V_001,31950,1,Krohn Vintage 2017,Wiese & Krohn,Douro,2017,43, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,75cl,,,Essentials,Port - Vintage,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,PT-V,2020_PT-V_002,29820,2,Alves De Sousa Porto Vintage,Alves De Sousa,Douro,2017,54.93,Domingos Alves de Sousa,0351 254 822 111,www.alvesdesousa.com,75cl,,,Essentials,Port - Vintage,Portugal,Fortified,Red
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_001,30320,1,Krizno Sauvignon Blanc Ribolla,Berkmann Wine Cellars,Brda,2019,6.77,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_002,29179,2,Quercus Pinot Bianco,Klet Brda,Goriska Brda,2019,7.64,Klet Brda z.o.o.,38641513115,,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_004,29180,4,Quercus Pinot Grigio,Klet Brda,Goriska Brda,2019,7.84,Klet Brda z.o.o.,38641513115,,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_003,29182,3,Quercus Rebula,Klet Brda,Primorska,2019,7.84,Klet Brda z.o.o.,38641513115,,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
Team 6,Day 4,1,03/03/2020,2020,IT-NE-W,2020_IT-NE-W_005,28844,5,3 Passo Bianco,Cielo E Terra,Italy,2018,7.95,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,<10g/litre,,Old World,"Italy - North-east, white - others",Italy,Still,White
Team 6,Day 4,1,03/03/2020,2020,IT-NE-W,2020_IT-NE-W_006,28971,6,Brolettino,Ca' Dei Frati,Lombardy,2018,9,AZ. AGR. CA' DEI FRATI,3.90309E+11,www.cadeifrati.it,,<10g/litre,,Old World,"Italy - North-east, white - others",Italy,Still,White
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_005,29630,5,"Ena, Dva, Tri Sauvignon Blanc& Furmint",Puklavec Family Wines,Podravje,2018,9.56,Puklavec Family Wines d.o.o.,0031 13 8200 268,www.puklavecfamilywines.com,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
Team 6,Day 4,1,03/03/2020,2020,SLO-W,2020_SLO-W_006,29632,6,"Ena, Dva, Tri Furmint",Puklavec Family Wines,Podravje,2019,10.26,Puklavec Family Wines d.o.o.,0031 13 8200 268,www.puklavecfamilywines.com,,<10g/litre,,Old World,Slovenia - White varietals/blends,Slovenia,Still,White
